id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,style,occasion
26376,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,Turtle Men Blue Shirt,Formal,Office
9812,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,John Miller Men Blue Striped Shirt,Formal,Office
6066,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,UCB Men's Polo Neck Striper Heavy Wash Black Pink T-shirt,Casual,Casual
27096,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,Aneri Women Prachi Cream Kurta,Ethnic,Festival
54564,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,Sushilas Women Printed Maroon Kurta,Ethnic,Festival
42401,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Flying Machine Women Yellow T-shirt,Casual,Casual
12371,Men,Apparel,Topwear,Shirts,Grey,Fall,Formal,Reid & Taylor Men Check Grey Shirts,Formal,Office
19799,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,U.S. Polo Assn. Men Solid Maroon T-shirt,Casual,Casual
26144,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,John Miller Men Striped Black Trousers,Formal,Office
47173,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Ganuchi Men Brown Sandals,Casual,Casual
6254,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,Lee Women's Shakira White Black T-shirt,Casual,Casual
7386,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,Red Tape Men's Black Formal Shoe,Formal,Office
45624,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,Red Tape Men Black Shoes,Casual,Casual
4503,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,Lotto Men's Zurigo White Blue Red Shoe,Sporty,Sports
15154,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Arrow Sport Men Stripes Black Shirts,Formal,Office
53741,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,ADIDAS Women Black Track Pant,Sporty,Sports
14086,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,Flying Machine Men Checks Grey Sweaters,Casual,Winter
37204,Women,Apparel,Dress,Jumpsuit,Teal,Summer,Casual,United Colors of Benetton Women Printed Teal Jumpsuit,Party,Party
15968,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Turtle Check Men Black Shirt,Formal,Office
10426,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,United Colors of Benetton Men Polo Black Tshirts,Casual,Casual
24613,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,Vishudh Women Red Printed Kurta,Ethnic,Festival
39964,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,Casual,GAS Men Brown Brixton Casual Shoes,Casual,Casual
5617,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,ADIDAS Men Henrio Black Blue Floater,Casual,Casual
44530,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Coolers Men Black Sandals,Casual,Casual
39158,Women,Apparel,Topwear,Kurtis,Purple,Summer,Ethnic,Aneri Women Purple Kurti,Ethnic,Festival
11732,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Lee Men Printed Black Tshirts,Casual,Casual
57127,Women,Apparel,Topwear,Tops,White,Summer,Casual,Elle Women Printed White Top,Casual,College
40190,Women,Apparel,Topwear,Kurtis,Grey,Summer,Ethnic,Mumbai Slang Women Grey Kurti,Ethnic,Festival
13065,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Numero Uno Men Black Casual Shoes,Casual,Casual
26382,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,Turtle Men Check Brown Trousers,Formal,Office
31335,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Locomotive Men Washed Blue Jeans,Casual,Travel
13859,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Scullers Men Check Blue Shirts,Formal,Office
34647,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Fila Men Notch White Sports Shoes,Sporty,Sports
6092,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,UCB Women's Boat Neck Chest Print Grey T-shirt,Casual,Casual
7140,Women,Apparel,Topwear,Shirts,Blue,Fall,Casual,Scullers For Her Women Light Work Blue Check Shirts,Formal,Office
46267,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,109F Women Grey Top,Casual,College
16517,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Locomotive Men Washed Blue Jeans,Casual,Travel
22722,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,Casual,Nike Men Toki Canvas Grey Casual Shoes,Casual,Casual
54590,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Sushilas Women Printed Red Kurta,Ethnic,Festival
13257,Women,Apparel,Bottomwear,Capris,Purple,Fall,Casual,Palm Tree Kids Girls Solid Purple Capris,Casual,Casual
28816,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Denizen Men Blue Jeans,Casual,Travel
43527,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual,French Connection Women Navy Blue Striped Top,Casual,College
12385,Men,Apparel,Topwear,Shirts,Pink,Fall,Casual,Reid & Taylor Men Solid Pink Shirts,Formal,Office
47187,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Ganuchi Men Black Shoes,Formal,Office
22510,Men,Footwear,Sandal,Sandals,Green,Fall,Casual,Crocs Kids-boy Electro Green Sandals,Casual,Casual
7372,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,Red Tape Men's Black Formal Shoe,Formal,Office
36322,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Mr.Men Boys Mr. Scatterbrain White T-shirt,Casual,Casual
21395,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Locomotive Men Printed Navy Blue T-shirt,Casual,Casual
14072,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,Flying Machine Women Printed White Tshirts,Casual,Casual
20247,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual,Wrangler Women Striped Purple Top,Casual,College
5425,Boys,Apparel,Topwear,Shirts,Maroon,Summer,Casual,Ant Kids Boys's Anytime Maroon White Kidswear,Formal,Office
44702,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual,Wills Lifestyle Women Blue Shirt,Formal,Office
11500,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Lifestyle Black Heels,Party,Party
33650,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Lotto Men Stride Brown Sandals,Casual,Casual
42091,Women,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,ADIDAS Women Black Adi LS Move Shoes,Sporty,Sports
19309,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,Nike Men Field Trainer Textile Grey Sports Shoes,Sporty,Sports
51486,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,Denizen Men Brown Trousers,Formal,Office
16341,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Peter England Men Check Blue Shirt,Formal,Office
22174,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Timberland Men Light Brown Casual Shoes,Casual,Casual
7716,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Fila Men's Turbo Black Red Shoe,Casual,Casual
11958,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Ganuchi Men Casual Black Casual Shoes,Casual,Casual
4193,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,Disney Kids Girl's Spaghetti Pink Pooh Top Kidswear,Casual,College
33234,Men,Apparel,Topwear,Shirts,Grey,Summer,Formal,Arrow Men Auto Press Grey Shirt,Formal,Office
24283,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Quiksilver Men Red Check Shirt,Formal,Office
11164,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,John Miller Men Solid Blue Shirts,Formal,Office
14624,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,United Colors of Benetton Men Purple Check Shirt,Formal,Office
10284,Women,Footwear,Shoes,Flats,White,Fall,Casual,Clarks Women Leather White Flats,Casual,Casual
41426,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,Highlander Men Khaki Trousers,Formal,Office
11356,Women,Apparel,Topwear,Tshirts,Peach,Fall,Casual,United Colors Of Benetton Women Light Winter Peach Peach T-Shirt,Casual,Casual
43371,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Reebok Men White Acciomax III Sports Shoes,Sporty,Sports
2056,Men,Apparel,Topwear,Tshirts,Grey,Winter,Casual,Lee Men's Ten Minutes to Midnight T-shirt,Casual,Casual
13401,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,United Colors of Benetton Men Check Red Shirts,Formal,Office
7524,Men,Apparel,Topwear,Tshirts,Grey,Summer,Sports,Nike Men's AS SS Trainin T-shirt,Casual,Casual
46603,Women,Footwear,Shoes,Heels,Gold,Summer,Casual,Catwalk Women Gold Toned Wedges,Party,Party
16173,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Enroute Men Leather Black Formal Shoes,Formal,Office
22346,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,John Players Men Printed Blue Polo T-Shirt,Casual,Casual
34223,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,Proline Men Beige T-shirt,Casual,Casual
1872,Men,Apparel,Topwear,Tshirts,White,Winter,Casual,FIFA Mens 1962 World Cup White T-shirt,Casual,Casual
18674,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Fila Men Sterling White Sports shoes,Sporty,Sports
9223,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Puma Women Axis White Shoes,Sporty,Sports
48104,Women,Apparel,Topwear,Tops,White,Summer,Casual,French Connection Women White Top,Casual,College
3719,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Lee Men's White Brooklyn T-shirt,Casual,Casual
27895,Women,Apparel,Topwear,Shirts,Green,Summer,Casual,Scullers For Her Check Green Shirt,Formal,Office
26947,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Jealous 21 Women Printed Purple T-shirt,Casual,Casual
9011,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Reebok Men's Aviator White Shoe,Sporty,Sports
6865,Women,Apparel,Topwear,Tops,Cream,Summer,Casual,Forever New Women Casual Cream Top,Casual,College
19594,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,United Colors of Benetton Men Striped Black TShirt,Casual,Casual
6059,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,UCB Men Linen Small Checks Green Shirt,Formal,Office
13892,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Nike Men Team India Special Edition Three Star Blue Jersey,Casual,Casual
12940,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Basics Men Green Slim Fit Checked Shirt,Formal,Office
15359,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,Red Tape Men Casual Black Casual Shoes,Formal,Office
39193,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Gold Flats,Party,Party
12518,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Red Tape Men Casual Brown Casual Shoes,Casual,Casual
42268,Women,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,Vans Women Red Authentic Shoes,Casual,Casual
16984,Men,Footwear,Sandal,Sandals,Black,Spring,Casual,Puma Men Miami Black Slipper,Casual,Casual
30648,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Nike Men U Logo Red T-shirt,Casual,Casual
29765,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Wrangler Men Griffith White Shirt,Formal,Office
3973,Women,Apparel,Topwear,Tops,Green,Summer,Casual,Jealous 21 Women Green Tunic With Mirror Print Top,Casual,College
24846,Men,Apparel,Topwear,Jackets,Grey,Summer,Casual,Wildcraft Men Grey Wind Cheater Jacket,Unknown,General
53128,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Black Heels,Party,Party
32923,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Status Quo Men Printed Green T-shirt,Casual,Casual
1618,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Reebok Men United Runner White,Sporty,Sports
4158,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men's Air Max White Grey Orange Shoe,Sporty,Sports
11993,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Classic Polo Men Stripes Blue Tshirts,Casual,Casual
59620,Women,Apparel,Saree,Sarees,Green,Summer,Ethnic,FNF Green & Black Wedding Collection Sari,Ethnic,Wedding
38617,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Nike Men Printed Black T-shirt,Casual,Casual
4964,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Gini and Jony Boy's Karl Blue White Infant Kidswear,Casual,Casual
22983,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,FILA Men Black Temptation Sports Shoes,Sporty,Sports
8795,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Scullers Men Red Shirt,Formal,Office
35934,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,Salomon Men XR Mission Grey Sports Shoes,Sporty,Sports
23851,Men,Footwear,Shoes,Casual Shoes,Green,Summer,Casual,ADIDAS Men Green Color Can Casual Shoes,Casual,Casual
29557,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,Vans Men White Shoes,Casual,Casual
54903,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,Do u speak green Men Grey T-shirt,Casual,Casual
47528,Women,Footwear,Shoes,Flats,Gold,Winter,Casual,Portia Women Black & Gold-Toned Sandals,Casual,Casual
17258,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,U.S. Polo Assn. Men Solid Limoges Polo Tshirt,Casual,Casual
19104,Women,Apparel,Topwear,Kurtas,Beige,Fall,Ethnic,Mother Earth Women Printed Beige Kurta,Ethnic,Festival
8553,Men,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Basics Men Pink Polo T-shirt,Casual,Casual
16970,Men,Footwear,Sandal,Sandals,Grey,Fall,Casual,Puma Men Coupe Grey Sandal,Casual,Casual
2069,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,ADIDAS Womens Tank White T-shirt,Casual,Casual
19938,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men Egoli TF White Sports Shoes,Sporty,Sports
22379,Men,Apparel,Topwear,Shirts,Pink,Fall,Casual,Mark Taylor Men Red & Blue Striped Pink Shirt,Formal,Office
3987,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Mr.Men Men's Mischief Maker Grey T-shirt,Casual,Casual
2855,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Mr.Men Men's Is There More Love Black T-shirt,Casual,Casual
50759,Men,Footwear,Sandal,Sandals,Mushroom Brown,Winter,Casual,Red Chief Men Mushroom Brown sandals,Casual,Casual
28643,Women,Apparel,Topwear,Tshirts,White,Summer,Sports,Nike Women Striped Polo White T-shirt,Casual,Casual
33039,Women,Apparel,Topwear,Kurtas,Grey,Summer,Ethnic,Mother Earth Women Printed Grey Kurta,Ethnic,Festival
11369,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,United Colors Of Benetton Women Light Winter Pink Tops,Casual,College
14429,Women,Footwear,Shoes,Heels,Black,Summer,Casual,Enroute Women Casual Black Heels,Party,Party
11967,Unisex,Footwear,Shoes,Casual Shoes,White,Spring,Sports,Newfeel Unisex Green Shoes,Casual,Casual
10089,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,Sports,Reebok Women Raceon Silver Sports Shoes,Sporty,Sports
5842,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,Puma Men's Ferrari White T-shirt,Casual,Casual
4990,Women,Apparel,Bottomwear,Shorts,White,Summer,Casual,Gini and Jony Girl's Scotia White Purple Kidswear,Casual,Casual
39731,Women,Apparel,Bottomwear,Skirts,Grey,Summer,Formal,Arrow Woman Grey Skirt,Party,Party
22977,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Fila Men White Galaxy Sports Shoes,Sporty,Sports
8761,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,Puma Women's Script 3/4 Grey Track Pant,Sporty,Sports
19336,Men,Apparel,Topwear,Jackets,Grey,Fall,Casual,United Colors of Benetton Men Solid Grey Jacket,Unknown,General
34812,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men Phoenix White Sports Shoes,Sporty,Sports
27439,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,Jockey Women Blue Racerback Tank Top,Casual,College
7729,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Puma Men's 917 Mid Funpack Black Yellow White Shoe,Casual,Casual
43940,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Gold Heels,Party,Party
28471,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Urban Yoga Women Printed Black Top,Casual,College
20278,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Casual Black Flats,Party,Party
1886,Men,Apparel,Topwear,Tshirts,Grey,Winter,Casual,FIFA Mens Red Card Grey T-shirt,Casual,Casual
38287,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,Kids Ville Girls Pink Top,Casual,College
13268,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,Palm Tree Kids Girls Printed Pink Tops,Casual,College
43518,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual,French Connection Women Navy Blue Printed Top,Casual,College
19752,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Levis Men Solid Navy Blue Tshirt,Casual,Casual
27861,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual,Scullers For Her Women Check Blue Shirt,Formal,Office
6891,Women,Apparel,Topwear,Jackets,Black,Summer,Casual,Forever New Women Long Black Jacket,Unknown,General
12188,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Basics Men Blue Slim Fit Checked Shirt,Formal,Office
19560,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual,United Colors of Benetton Men Solid Maroon TShirt,Casual,Casual
7943,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Puma Men's Foundation Polo Black T-shirt,Casual,Casual
13866,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Scullers Men Check Red Shirts,Formal,Office
46258,Women,Apparel,Topwear,Tops,Cream,Summer,Casual,Fusion Beats Women Cream Top,Casual,College
41841,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports,Skechers Women Silver Sports Shoes,Sporty,Sports
57924,Women,Apparel,Bottomwear,Leggings,Red,Fall,Casual,Femella Women Red Leggings,Casual,Casual
40993,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,Gini and Jony Girls Pink Striped Top,Casual,College
39167,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Aneri Women Pink Printed Kurta,Ethnic,Festival
25538,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Wrangler Men Jericho White Shirt,Formal,Office
57118,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,Elle Women Light Peach Top,Casual,College
20876,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Skechers Men Casual Black Shoes,Casual,Casual
14623,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,United Colors of Benetton Men Check Grey Shirts,Formal,Office
10283,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,Clarks Men Unstructured Leather Black Sandals,Casual,Casual
11351,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Lee Men BUD PWL Blue Jeans,Casual,Travel
3183,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,Nike Women Lunarfly Grey Green Shoe,Sporty,Sports
13406,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,United Colors of Benetton Men Stripes Grey Shirts,Formal,Office
2051,Men,Apparel,Topwear,Tshirts,Cream,Winter,Casual,Lee Men's Kansas Cream T-shirt,Casual,Casual
22341,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,John Players Men Printed Green T-Shirt,Casual,Casual
16174,Men,Footwear,Sandal,Sandals,Brown,Fall,Casual,Enroute Men Leather Brown Sandals,Casual,Casual
46604,Women,Footwear,Shoes,Heels,Brown,Summer,Casual,Catwalk Women Brown Wedges,Party,Party
19900,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,Lotto Men Hermes Black Sandal,Casual,Casual
34224,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Proline Men Green T-shirt,Casual,Casual
50761,Men,Footwear,Sandal,Sandals,Brown,Winter,Casual,Red Chief Men Brown Sandals,Casual,Casual
42096,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,ADIDAS Men Grey  Polo T-shirt,Casual,Casual
8759,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Indigo Nation Men Checks Shirt Red Shirts,Formal,Office
31564,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,Mark Taylor Men Striped Charcoal Trousers,Formal,Office
22173,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Timberland Men Dark Brown Casual Shoes,Casual,Casual
5046,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Fila Men's Vision White Navy Shoe,Sporty,Sports
14411,Women,Footwear,Shoes,Heels,Silver,Summer,Casual,Enroute Women Silver Heels,Party,Party
36741,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Spykar Men Aza Blue Jeans,Casual,Travel
4194,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual,Ed Hardy Men's Fierce Panther Maroon T-shirt,Casual,Casual
24284,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Quiksilver Men Blue Striped Shirt,Formal,Office
33233,Men,Apparel,Topwear,Shirts,White,Summer,Formal,Arrow Men White Shirt,Formal,Office
2607,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,ADIDAS Men's Black Stripe T-shirt,Casual,Casual
43520,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,Formal,French Connection Women Navy Blue Skirt,Party,Party
28811,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Denizen Men Blue Jeans,Casual,Travel
54597,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Sushilas Women Printed Green Kurta,Ethnic,Festival
13250,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,Palm Tree Kids Boy Solid Beige Trousers,Formal,Office
27859,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Scullers For Her Check Navy Blue Shirt,Formal,Office
47180,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Ganuchi Men Black Casual Shoes,Casual,Casual
21392,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Locomotive Men Printed Grey T-shirt,Casual,Casual
36325,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Mr.Men Boys Mr. Happy White T-shirt,Casual,Casual
44705,Women,Apparel,Topwear,Tops,White,Summer,Casual,Wills Lifestyle Women White Top,Casual,College
5422,Boys,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Ant Kids Boy's Blue Grey Kidswear,Casual,Casual
20240,Women,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Wrangler Women Printed Yellow T-shirt,Casual,Casual
14075,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Flying Machine Men Printed White Tshirts,Casual,Casual
11507,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Lifestyle Brown Flats,Party,Party
33657,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Lotto Men Roit Black Sandals,Casual,Casual
39963,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,GAS Men Brown Truly Sandals,Casual,Casual
44537,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Coolers Men Black Sandals,Casual,Casual
5610,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men's Stride White Shoe,Sporty,Sports
11735,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Lee Men Stripes Blue T-shirt,Casual,Casual
59886,Women,Apparel,Topwear,Tops,Brown,Fall,Casual,Femella Women Brown Tube Top,Casual,College
40197,Women,Apparel,Topwear,Kurtis,Peach,Summer,Ethnic,Mumbai Slang Women Peach Kurti,Ethnic,Festival
